4098,QC_QuickCharge_Icon_White.png,"Qualcomm Quick Charge Icon - White, png Format","Quick, Charge, Icon, White, png",Qualcomm,Qualcomm Quick Charge 2.0,Icons,,Elysia,7/21/15,Elysia,7/21/15,,,PNG,72 dpi,1kb,,,,,,,,,,,,,,,,,,
4099,QC_QuickCharge_Signature_Black.eps,"Qualcomm Quick Charge Signature - Black, eps Format","Quick, Charge, Signature, Black, eps",Qualcomm,Qualcomm Quick Charge 2.0,Signatures,,Elysia,7/21/15,Elysia,7/21/15,,,EPS,N/A,562kb,,,,,,,,,,,,,,,,,,
4100,QC_QuickCharge_Signature_Black.png,"Qualcomm Quick Charge Signature - Black, png Format","Quick, Charge, Signature, Black, png",Qualcomm,Qualcomm Quick Charge 2.0,Signatures,,Elysia,7/21/15,Elysia,7/21/15,,,PNG,72 dpi,4kb,,,,,,,,,,,,,,,,,,
4101,QC_QuickCharge_Signature_White.eps,"Qualcomm Quick Charge Signature - White, eps Format","Quick, Charge, Signature, White, eps",Qualcomm,Qualcomm Quick Charge 2.0,Signatures,,Elysia,7/21/15,Elysia,7/21/15,,,EPS,N/A,566kb,,,,,,,,,,,,,,,,,,
4102,QC_QuickCharge_Signature_White.png,"Qualcomm Quick Charge Signature - White, png Format","Quick, Charge, Signature, White, png",Qualcomm,Qualcomm Quick Charge 2.0,Signatures,,Elysia,7/21/15,Elysia,7/21/15,,,PNG,72 dpi,4kb,,,,,,,,,,,,,,,,,,
4108,QuickCharge_How_to_Guide_Carriers.pdf,Qualcomm Quick Charge How-To Guide,"Qualcomm, Quick, Charge, How, To, Guide",Qualcomm,Qualcomm Quick Charge 2.0,How To Guide,,Elysia,8/3/15,Katrina,11/5/15,,,PDF,150 dpi,2.4mb,,,,,,,,,,,,,,,,,,
4109,QuickCharge_How_to_Guide_SM.pdf,Qualcomm Quick Charge How-To Guide,"Qualcomm, Quick, Charge, How, To, Guide",Qualcomm,Qualcomm Quick Charge 2.0,How to Guide,,Elysia,8/3/15,Elysia,10/8/15,,,PDF,150 dpi,1.9mb,,,,,,,,,,,,,,,,,,
4110,QuickCharge_How_to_Guide_Manu.pdf,Qualcomm Quick Charge How-To Guide,"Quick, Charge, How, To, Guide",Qualcomm,Qualcomm Quick Charge 2.0,How To Guide,,Elysia,8/6/15,Elysia,10/8/15,,,PDF,150 dpi,1.9mb,,,,,,,,,,,,,,,,,,
4137,WhyWait_Fisherman_15seconds.mov,"Qualcomm Why Wait Video - Fisherman, 15 second, .mov format","Why Wait, video, fisherman, .mov format",Qualcomm,Why Wait,Anthem Videos,,Katrina,8/13/15,Katrina,10/5/15,,109.75 Mbit/s,MOV,N/A,196.4mb,,,,,,,,,,,,,,,,,,
4138,Snapdragon_Header_4138.pdf,,,Snapdragon,Logos,Grayscale,,Elysia,8/13/15,Elysia,8/13/15,,,PDF,150 dpi,496kb,,,,,,,,,,,,,,,,,,
4139,QCE_Logo_Blue_Horizontal.png,"Qualcomm Connected Experience (QCE) Logo Lockup - Blue, Vertical, png Format","Qualcomm, Connected, Experience, QCE, Logo, Lockup, Blue, Vertical, png",Qualcomm,Qualcomm Connected Experience,Logo Lockups,,Elysia,8/20/15,Elysia,8/20/15,,,PNG,72 dpi,12kb,,,,,,,,,,,,,,,,,,
4141,QTIL_Logo_Guidelines.pdf,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup Guidelines ","Qualcomm, Technologies, International, Ltd, QTIL Logo, Lockup, Guidelines, pdf",Qualcomm,Qualcomm Technologies International,Logo Lockup Guidelines,,Elysia,8/25/15,Elysia,8/25/15,,,PDF,150 dpi,389kb,,,,,,,,,,,,,,,,,,
4142,QTIL_Logo_Black-Horizontal.eps,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - Black, Horizontal, eps Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup, Black, Horizontal, eps",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/25/15,Elysia,8/25/15,,,EPS,N/A,607kb,,,,,,,,,,,,,,,,,,
4143,QTIL_Logo_Black-Horizontal.png,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - Black, Horizontal, png Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup, Black, Horizontal, png",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/25/15,Elysia,8/25/15,,,PNG,72 dpi,9kb,,,,,,,,,,,,,,,,,,
4144,QTIL_Logo_Black-Vertical.eps,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - Black, Vertical, eps Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup, Black, Vertical, eps",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/25/15,Elysia,8/25/15,,,EPS,N/A,608kb,,,,,,,,,,,,,,,,,,
4145,QTIL_Logo_Black-Vertical.png,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - Black, Vertical, png Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup Black, Vertical, png",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/25/15,Elysia,8/25/15,,,PNG,72 dpi,8kb,,,,,,,,,,,,,,,,,,
4146,QTIL_Logo_Blue-Horizontal.eps,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - Blue, Vertical, eps Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup, Blue, Vertical, eps",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/25/15,Elysia,8/25/15,,,EPS,N/A,608kb,,,,,,,,,,,,,,,,,,
4147,QTIL_Logo_Blue-Horizontal.png,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - Blue, Vertical, png Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup, Blue, Vertical, png",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/25/15,Elysia,8/25/15,,,PNG,72 dpi,9kb,,,,,,,,,,,,,,,,,,
4148,QTIL_Logo_Blue-Vertical.eps,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - Blue, Vertical, eps Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup, Blue, Vertical, eps",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/25/15,Elysia,8/26/15,,,EPS,N/A,612kb,,,,,,,,,,,,,,,,,,
4149,QTIL_Logo_Blue-Vertical.png,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - Blue, Vertical, png Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup, Blue, Vertical, png",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/26/15,Elysia,8/26/15,,,PNG,72 dpi,8kb,,,,,,,,,,,,,,,,,,
4150,QTIL_Logo_White-Horizontal.eps,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - White, Horizontal, eps Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup, White, Horizontal, eps",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/26/15,Elysia,8/26/15,,,EPS,N/A,766kb,,,,,,,,,,,,,,,,,,
4151,QTIL_Logo_White-Horizontal.png,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - White, Horizontal, png Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup, White, Horizontal, png",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/26/15,Elysia,8/26/15,,,PNG,72 dpi,9kb,,,,,,,,,,,,,,,,,,
4152,QTIL_Logo_White-Vertical.eps,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - White, Vertical, eps Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup, White, Vertical, eps",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/26/15,Elysia,8/26/15,,,EPS,N/A,718kb,,,,,,,,,,,,,,,,,,
4153,QTIL_Logo_White-Vertical.png,"Qualcomm Technologies International, Ltd. (QTIL) Logo Lockup - White, Vertical, png Format","Qualcomm, Technologies, International, Ltd, QTIL, Logo, Lockup, White, Vertical, png",Qualcomm,Qualcomm Technologies International,Logo Lockups,,Elysia,8/26/15,Elysia,8/26/15,,,PNG,72 dpi,8kb,,,,,,,,,,,,,,,,,,
4154,QIC_Logo-Black-Horizontal.eps,"Qualcomm Innovation Center (QIC) Logo Lockup - Black, Horizontal, eps Format","Qualcomm, Innovation, Center, QIC, Logo, Lockup, Black, Horizontal, eps",Qualcomm,Qualcomm Innovation Center,Logo Lockups,,Elysia,8/27/15,Elysia,8/27/15,,,EPS,N/A,564kb,,,,,,,,,,,,,,,,,,
4155,QIC_Logo_Guidelines.pdf,Qualcomm Innovation Center (QIC) Logo Lockup Guidelines,"Qualcomm, Innovation, Center, QIC, Logo, Lockup, Guidelines",Qualcomm,Qualcomm Innovation Center,Logo Lockup Guidelines,,Elysia,8/27/15,Elysia,8/27/15,,,PDF,150 dpi,702kb,,,,,,,,,,,,,,,,,,
4156,QIC_Logo-Black-Horizontal.png,"Qualcomm Innovation Center (QIC) Logo Lockup -Black, Horizontal, png Format","Qualcomm, Innovation, Center, QIC, Logo, Lockup, Black, Horizontal, png",Qualcomm,Qualcomm Innovation Center,Logo Lockups,,Elysia,8/27/15,Elysia,8/27/15,,,PNG,72 dpi,7kb,,,,,,,,,,,,,,,,,,
4157,QIC_Logo-Black-Vertical.eps,"Qualcomm Innovation Center (QIC) Logo Lockup -Black, Vertical, eps Format","Qualcomm, Innovation, Center, QIC, Logo, Lockup, Black, Vertical, eps",Qualcomm,Qualcomm Innovation Center,Logo Lockups,,Elysia,8/27/15,Elysia,8/27/15,,,EPS,N/A,559kb,,,,,,,,,,,,,,,,,,
4158,QIC_Logo-Black-Vertical.png,"Qualcomm Innovation Center (QIC) Logo Lockup -Black, Vertical, png Format","Qualcomm, Innovation, Center, QIC, Logo, Lockup, Black, Vertical, png",Qualcomm,Qualcomm Innovation Center,Logo Lockups,,Elysia,8/27/15,Elysia,8/27/15,,,PNG,72 dpi,5kb,,,,,,,,,,,,,,,,,,
4159,QIC_Logo-Blue-Horizontal.eps,"Qualcomm Innovation Center (QIC) Logo Lockup - Blue, Horizontal, eps Format","Qualcomm, Innovation, Center, QIC, Logo, Lockup, Blue, Horizontal, eps",Qualcomm,Qualcomm Innovation Center,Logo Lockups,,Elysia,8/27/15,Elysia,8/27/15,,,EPS,N/A,565kb,,,,,,,,,,,,,,,,,,
4160,QIC_Logo-Blue-Horizontal.png,"Qualcomm Innovation Center (QIC) Logo Lockup - Blue, Horizontal, png Format","Qualcomm, Innovation, Center, QIC, Logo, Lockup, Blue, Horizontal, png",Qualcomm,Qualcomm Innovation Center,,,Elysia,8/27/15,Elysia,8/27/15,,,PNG,72 dpi,7kb,,,,,,,,,,,,,,,,,,
4161,QTI_Logo-Guidelines.pdf,"Qualcomm Technologies, Inc. (QTI) Logo Lockup Guidelines","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, Guidelines",Qualcomm,Qualcomm Technologies,Logo Lockup Guidelines,,Elysia,8/28/15,Elysia,8/28/15,,,PDF,150 dpi,383kb,,,,,,,,,,,,,,,,,,
4162,QTI_Logo-Black-Horizontal.eps,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - Black, Horizontal, eps Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, Black, Horizontal, eps",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,EPS,N/A,592kb,,,,,,,,,,,,,,,,,,
4163,QTI_Logo-Black-Horizontal.png,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - Black, Horizontal, png Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, Black, Horizontal, png",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,PNG,72 dpi,5kb,,,,,,,,,,,,,,,,,,
4164,QTI_Logo-Black-Vertical.eps,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - Black, Vertical, eps Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, Black, Vertical, eps",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,EPS,N/A,576kb,,,,,,,,,,,,,,,,,,
4165,QTI_Logo-Black-Vertical.png,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - Black, Vertical, eps Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, Black, Vertical, eps",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,PNG,72 dpi,4kb,,,,,,,,,,,,,,,,,,
4166,QTI_Logo-Blue-Horizontal.eps,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - Blue, Horizontal, eps Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, Blue, Horizontal, eps",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,EPS,N/A,592kb,,,,,,,,,,,,,,,,,,
4167,QTI_Logo-Blue-Horizontal.png,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - Blue, Horizontal, png Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, Blue, Horizontal, png",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,PNG,72 dpi,4kb,,,,,,,,,,,,,,,,,,
4168,QTI_Logo-Blue-Vertical.eps,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - Blue, Vertical, eps Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, Blue, Vertical, eps",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,EPS,N/A,575kb,,,,,,,,,,,,,,,,,,
4169,QTI_Logo-Blue-Vertical.png,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - Blue, Vertical, png Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, Blue, Vertical, png",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,PNG,72 dpi,4kb,,,,,,,,,,,,,,,,,,
4170,QTI_Logo-White-Horizontal.eps,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - White, Horizontal, eps Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, White, Horizontal, eps",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,EPS,N/A,582kb,,,,,,,,,,,,,,,,,,
4171,QTI_Logo-White-Horizontal.png,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - White, Horizontal, png Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, White, Horizontal, png",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,PNG,72 dpi,4kb,,,,,,,,,,,,,,,,,,
4172,QTI_Logo-White-Vertical.eps,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - White, Vertical, eps Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, White, Vertical, eps",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,EPS,N/A,572kb,,,,,,,,,,,,,,,,,,
4173,QTI_Logo-White-Vertical.png,"Qualcomm Technologies, Inc. (QTI) Logo Lockup - White, Vertical, png Format","Qualcomm, Technologies, Inc, QTI, Logo, Lockup, White, Vertical, png",Qualcomm,Qualcomm Technologies,Logo Lockups,,Elysia,8/28/15,Elysia,8/28/15,,,PNG,72 dpi,4kb,,,,,,,,,,,,,,,,,,
4174,QDN_Audio_Photo.jpg,"QDN Photo - Audio, jpg Format",,Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,18.3mb,,,,,,,,,,,,,,,,,,
4175,QDN_Audio-Front_Photo.jpg,"QDN Photo - Audio Front, jpg Format",,Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,20.3mb,,,,,,,,,,,,,,,,,,
4176,QDN_Board-Maker_Photo.jpg,"QDN Photo - Board Maker, jpg Format","QDN, Dragonboard, developer, maker, board, robotics",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,46.1mb,,,,,,,,,,,,,,,,,,
4177,QDN_Drone_Photo.jpg,"QDN Photo - Drone, jpg Format","QDN, drone, developer, maker, development",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,9/14/15,,,JPEG,300 dpi,22.2mb,,,,,,,,,,,,,,,,,,
4178,QDN_DroneMaker-Girls_Photo.jpg,"QDN Photo - Drone Maker, Girls, jpg Format","QDN, developer, developers, maker, makers, board, robotics, drone",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,20.9mb,,,,,,,,,,,,,,,,,,
4179,QDN_Gamers_Photo.jpg,"QDN Photo - Gamers, jpg Format","QDN, gamers, gaming, developer",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,17.1mb,,,,,,,,,,,,,,,,,,
4180,QDN_Graphics-Developers_Photo.jpg,"QDN Photo - Graphic Developers, jpg Format","QDN, development, developers, gaming, graphics, adreno, snapdragon, SDK",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,21.5mb,,,,,,,,,,,,,,,,,,
4181,QDN_Hackathon_Photo.jpg,"QDN Photo - Hackathon, jpg Format","QDN, developer, hackathon, development, presenting",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,19.2mb,,,,,,,,,,,,,,,,,,
4182,QDN_Makers_Photo.jpg,"QDN Photo - Makers, jpg Format","QDN, Dragonboard, developer, developers, maker,makers, board, robotics",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,54.8mb,,,,,,,,,,,,,,,,,,
4183,Vuforia_Campaign_Photo.jpg,"Vuforia Photo - Campaign, jpg Format","vuforia, AR, caf̩, advertising, ad, coffee, cup",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,25.9mb,,,,,,,,,,,,,,,,,,
4184,Vuforia_Cardboard-Travel2_Photo.jpg,"Vuforia Photo - Cardboard Travel (2), jpg Format","vuforia, AR, toy, cardboard, eyewear, digital eyewear, woman",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,34.6mb,,,,,,,,,,,,,,,,,,
4185,Vuforia_Cardboard-Travel_Photo.jpg,"Vuforia Photo - Cardboard Travel, jpg Format","vuforia, AR, toy, cardboard, eyewear, digital eyewear, woman",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,17.9mb,,,,,,,,,,,,,,,,,,
4186,Vuforia_Epson-Eyewear_Photo.jpg,"Vuforia Photo - Epson Eyewear, jpg Format","vuforia, AR, architects, ODG, digital, eyewear, eyewear",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,15.4mb,,,,,,,,,,,,,,,,,,
4187,Vuforia_Games_Photo.jpg,"Vuforia Photo - Games, jpg Format","vuforia, AR, toy, game, toys, games, board, game, boys",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,23.9mb,,,,,,,,,,,,,,,,,,
4188,Vuforia_Gear-Gamer_Photo.jpg,"Vuforia Photo - Gear Gamer, jpg Format","vuforia, AR, samsung, gear, eyewear, digital, eyewear, girl, gamer, gaming",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,23.4mb,,,,,,,,,,,,,,,,,,
4189,Vuforia_Girl-Action-Figure_Photo.jpg,"Vuforia Photo - Girl, Action Figure, jpg Format","vuforia, AR, toy, game, toys, games, action, figure, girl",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,17.9mb,,,,,,,,,,,,,,,,,,
4190,Vuforia_ODG-Eyewear_Photo.jpg,"Vuforia Photo - ODG Eyewear, jpg Format","vuforia, AR, architects, ODG, digital, eyewear, eyewear",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,17.6mb,,,,,,,,,,,,,,,,,,
4191,Vuforia_Target-Test_Photo.jpg,"Vuforia Photo - Target Test, jpg Format","vuforia, AR, developer, development, target, testing",Qualcomm,Photography,Products/Technologies,,Elysia,8/31/15,Elysia,8/31/15,,,JPEG,300 dpi,24.1mb,,,,,,,,,,,,,,,,,,
4192,AllPlay_DataSheet.pdf,Qualcomm AllPlay Data Sheet,"AllPlay, Data, Sheet",Qualcomm,AllPlay,Data Sheet,,Elysia,9/1/15,Elysia,9/1/15,,,PDF,150 dpi,254kb,,,,,,,,,,,,,,,,,,
4193,AllPlay_DataSheet.pdf,Qualcomm AllPlay Data Sheet,"AllPlay, Data, Sheet",Qualcomm,AllPlay,Data Sheet,,Elysia,9/1/15,Elysia,9/1/15,,,PDF,150 dpi,254kb,,,,,,,,,,,,,,,,,,
4194,AllPlay-Data-Sheet_Source-Files.zip,Qualcomm AllPlay Data Sheet - Source Files,"AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,Data Sheet,,Elysia,9/1/15,Elysia,9/1/15,,,ZIP,N/A,4.7mb,,,,,,,,,,,,,,,,,,
4195,AllPlay-Data-Sheet_Source-Files.zip,Qualcomm AllPlay Data Sheet - Source Files,"AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,Data Sheet,,Elysia,9/1/15,Elysia,9/1/15,,,ZIP,N/A,4.7mb,,,,,,,,,,,,,,,,,,
4196,AllPlay_Box-Insert.pdf,"Qualcomm AllPlay - Box Insert, PDF Format","AllPlay, Box, Insert",Qualcomm,AllPlay,Box Insert,,Elysia,9/1/15,Elysia,9/1/15,,,PDF,150 dpi,226kb,,,,,,,,,,,,,,,,,,
4197,AllPlay-Box-Insert_Source-Files.zip,Qualcomm AllPlay - Box Insert Source Files,"AllPlay, Box, Insert, Source, Files",Qualcomm,AllPlay,Box Insert,,Elysia,9/1/15,Elysia,9/1/15,,,ZIP,N/A,5.4mb,,,,,,,,,,,,,,,,,,
4198,AllPlay_Box-Insert.pdf,"Qualcomm AllPlay - Box Insert, PDF Format","AllPlay, Box, Insert, Source, FIles",Qualcomm,AllPlay,Box Insert,,Elysia,9/1/15,Elysia,9/1/15,,,PDF,150 dpi,226kb,,,,,,,,,,,,,,,,,,
4199,AllPlay-Box-Insert_Source-Files.zip,Qualcomm AllPlay - Box Insert Source Files,"AllPlay, Box, Insert, Source, Files",Qualcomm,AllPlay,Box Insert,,Elysia,9/1/15,Elysia,9/1/15,,,ZIP,N/A,5.4mb,,,,,,,,,,,,,,,,,,
4204,Allplay_Animation_Video_1280x720_FR.mov,"Qualcomm AllPlay Animation Video - 1280x720, French, mov Format","AllPlay, Animation, Video, 1280x720, French, France, mov",Qualcomm,AllPlay,French,,Elysia,9/3/15,Elysia,9/3/15,,Mbit/s,MOV,N/A,57mb,,,,,,,,,,,,,,,,,,
4205,Allplay_Animation_VIdeo_1280x720_FR.mp4,"French Qualcomm AllPlay Animation Video - 1280x720, mp4 Format","French, Qualcomm, AllPlay, Animation, Video, 1280x720, mp4, France",Qualcomm,AllPlay,French,,Elysia,9/3/15,Elysia,9/3/15,,7.02 Mbit/s,MP4,N/A,76.5mb,,,,,,,,,,,,,,,,,,
4206,Allplay_Animation_Video_1920x1080_FR.mov,"French Qualcomm AllPlay Animation Video - 1920x1080, MOV Format","French, Qualcomm, AllPlay, Animation, Video, 1920x1080, MOV, France",Qualcomm,AllPlay,French,,Elysia,9/3/15,Elysia,9/3/15,,16.53 Mbit/s,MOV,N/A,180mb,,,,,,,,,,,,,,,,,,
4207,Allplay_Animation_Video_1920x1080_FR.mp4,"French Qualcomm AllPlay Animation Video - 1920x1080, mp4 Format","French, Qualcomm, AllPlay, Animation, Video, 1920x1080, mp4",Qualcomm,AllPlay,French,,Elysia,9/3/15,Elysia,9/3/15,,13.19 Mbit/s,MP4,N/A,143.7mb,,,,,,,,,,,,,,,,,,
4208,Allplay_Animation_Video_1280x720_FRC.mov,"French Canadian AllPlay Animation Video - 1280x720, MOV Format","French, Canadian, AllPlay, Animation, Video, 1280x720, MOV",Qualcomm,AllPlay,French Canadian,,Elysia,9/3/15,Elysia,9/3/15,,11.6 Mbit/s,MOV,N/A,126.4mb,,,,,,,,,,,,,,,,,,
4209,Allplay_Animation_Video_1280x720_FRC.mp4,"French Canadian AllPlay Animation Video - 1280x720, mp4 Format","French, Canadian, AllPlay, Animation, Video, 1280x720, mp4",Qualcomm,AllPlay,French Canadian,,Elysia,9/3/15,Elysia,9/3/15,,8.22 Mbit/s,MP4,N/A,89.6mb,,,,,,,,,,,,,,,,,,
4210,Allplay_Animation_Video_1920x1080_FRC.mov,"French Canadian AllPlay Animation Video - 1920x1080, MOV Format","French, Canadian, AllPlay, Animation, Video,1920x1080, MOV",Qualcomm,AllPlay,French Canadian,,Elysia,9/3/15,Elysia,9/3/15,,16.52 Mbit/s,MOV,N/A,179.9mb,,,,,,,,,,,,,,,,,,
4213,GROW.JPG_4213.jpg,"Description
Description","Body, Chinese, Elements",Qualcomm,Photography,Products/Technologies,,Super Admin,9/8/15,Super Admin,9/8/15,Admin Notes Admin NotesAdmin Notes,,JPEG,96 dpi,10kb,,,,,,,,,,,,,,,,,,
4214,FAQ_AllPlay_German.pdf,AllPlay FAQ - German,"AllPlay, German, Germany, FAQ",Qualcomm,AllPlay,German,,Elysia,9/11/15,Elysia,9/11/15,,,PDF,150 dpi,128kb,,,,,,,,,,,,,,,,,,
4215,FAQ_SourceFiles_AllPlay_German.zip,German - AllPlay FAQ Source Files,"German, AllPlay, FAQ, Germany, Source, Files",Qualcomm,AllPlay,German,,Elysia,9/11/15,Elysia,9/15/15,,,ZIP,N/A,1.1mb,,,,,,,,,,,,,,,,,,
4216,Allplay_Animation_Video_1920x1080_FRC.mp4,"French Canadian AllPlay Animation Video - 1920x1080, mp4 Format","French, Canadian, AllPlay, Animation, Video, 1920x1080, mp4",Qualcomm,AllPlay,French Canadian,,Elysia,9/11/15,Elysia,9/11/15,,10.24 Mbit/s,MP4,N/A,111.6mb,,,,,,,,,,,,,,,,,,
4217,BoxInsert_AllPlay_Japanese.pdf,AllPlay Box Insert - Japanese,"AllPlay, Box, Insert, Japanese",Qualcomm,AllPlay,Japanese,,Elysia,9/11/15,Elysia,9/11/15,,,PDF,150 dpi,330kb,,,,,,,,,,,,,,,,,,
4218,BoxInsert_AllPlay_Japanese.zip,AllPlay Box Insert Source Files - Japanese,"AllPlay, Box, Insert, Source, Files, Japanese",Qualcomm,AllPlay,Japanese,,Elysia,9/11/15,Elysia,9/11/15,,,ZIP,N/A,5.5mb,,,,,,,,,,,,,,,,,,
4219,FAQ_AllPlay_Japanese.pdf,AllPlay FAQ - Japanese,"AllPlay, FAQ, Japanese",Qualcomm,AllPlay,Japanese,,Elysia,9/11/15,Elysia,9/11/15,,,PDF,150 dpi,180kb,,,,,,,,,,,,,,,,,,
4220,Allplay_Animation_Video_Japanese_1280x720.mp4,"Japanese AllPlay Animation Video - 1280x720, mp4 Format","Japanese, AllPlay, Animation, Video,1280x720, mp4",Qualcomm,AllPlay,Japanese,,Elysia,9/11/15,Elysia,9/11/15,,7.67 Mbit/s,MP4,N/A,83.5mb,,,,,,,,,,,,,,,,,,
